time_s,I_L_mot_A
1.6224e-07,-0.0011871643002000032
1.6225e-07,-0.0011902812097999951
1.6226e-07,-0.001193341266399997
1.6226999999999998e-07,-0.0011963443199999953
1.6228e-07,-0.001199290222799997
1.6228999999999998e-07,-0.0012021788369999955
1.623e-07,-0.001205010028199997
1.6231e-07,-0.0012077836530000028
1.6232e-07,-0.0012104995869999958
1.6233e-07,-0.0012131576923999974
1.6233999999999998e-07,-0.0012157578435999959
1.6235e-07,-0.0012182999261999975
1.6235999999999998e-07,-0.001220783810199996
1.6237e-07,-0.0012232093721999977
1.6238e-07,-0.0012255765078000025
1.6239e-07,-0.0012278850991999963
1.624e-07,-0.0012301350363999979
1.6240999999999998e-07,-0.0012323262115999966
1.6242e-07,-0.001234458522599998
1.6242999999999998e-07,-0.0012365318615999968
1.6244e-07,-0.001238546130799998
1.6245e-07,-0.001240505744000002
1.6246e-07,-0.001242397568999997
1.6247e-07,-0.0012442324064000005
1.6247999999999998e-07,-0.0012460094723999971
1.6249e-07,-0.0012477270164000006
1.6249999999999998e-07,-0.0012493849527999974
1.6251e-07,-0.0012509832159999974
1.6252e-07,-0.0012525217172000005
1.6253e-07,-0.0012540003851999977
1.6254e-07,-0.0012554191528000005
1.6254999999999998e-07,-0.001256777942799998
1.6256e-07,-0.0012580767040000003
1.6256999999999998e-07,-0.001259315367599998
1.6258e-07,-0.001260493875199998
1.6259e-07,-0.0012616121696000003
1.626e-07,-0.0012626701979999984
1.6261e-07,-0.0012636679104000002
1.6261999999999998e-07,-0.0012646052639999985
1.6263e-07,-0.0012654822044000002
1.6263999999999998e-07,-0.0012662986931999988
1.6265e-07,-0.0012670546931999988
1.6266e-07,-0.0012677501644000003
1.6267e-07,-0.001268385081199999
1.6268e-07,-0.0012689594020000002
1.6268999999999998e-07,-0.0012694731055999991
1.627e-07,-0.0012699261748
1.6270999999999998e-07,-0.0012703185751999993
1.6272e-07,-0.0012706502955999995
1.6273e-07,-0.0012709213216
1.6274e-07,-0.0012711316331999996
1.6275e-07,-0.0012712812248
1.6275999999999998e-07,-0.0012713700892
1.6277e-07,-0.0012713982236
1.6277999999999998e-07,-0.0012713656208
1.6279e-07,-0.0012712722852
1.628e-07,-0.0012711182268
1.6281e-07,-0.0012709034412000005
1.6282e-07,-0.0012706279472
1.6282999999999998e-07,-0.0012702917604000006
1.6284e-07,-0.001269894898
1.6284999999999998e-07,-0.0012694373656000008
1.6286e-07,-0.0012689191920000008
1.6287e-07,-0.0012683404099999998
1.6288e-07,-0.001267701035200001
1.6289e-07,-0.0012670011063999997
1.6289999999999998e-07,-0.0012662406520000014
1.6291e-07,-0.0012654197135999999
1.6291999999999998e-07,-0.0012645383268000013
1.6293e-07,-0.0012635965360000016
1.6294e-07,-0.0012625943767999995
1.6294999999999999e-07,-0.0012615319080000018
1.6296e-07,-0.0012604091779999996
1.6296999999999998e-07,-0.001259226241200002
1.6298e-07,-0.0012579831503999996
1.6298999999999998e-07,-0.001256679970000002
1.63e-07,-0.001255316755600002
1.6301e-07,-0.0012538935715999994
1.6301999999999999e-07,-0.0012524104952000023
1.6303e-07,-0.0012508675919999995
1.6303999999999998e-07,-0.0012492649364000026
1.6305e-07,-0.0012476026083999994
1.6305999999999998e-07,-0.0012458806808000027
1.6307e-07,-0.0012440992308000028
1.6308e-07,-0.0012422583599999994
1.6308999999999999e-07,-0.001240358142400003
1.631e-07,-0.0012383986811999993
1.6310999999999998e-07,-0.0012363800604000032
1.6312e-07,-0.0012343023715999993
1.6312999999999998e-07,-0.0012321657292000035
1.6314e-07,-0.0012299702244000035
1.6315e-07,-0.0012277159659999993
1.6315999999999999e-07,-0.0012254030596000037
1.6317e-07,-0.0012230316123999993
1.6317999999999998e-07,-0.001220601748800004
1.6319e-07,-0.0012181135771999992
1.6319999999999998e-07,-0.001215567212000004
1.6321e-07,-0.0012129627876000043
1.6322e-07,-0.0012103004151999993
1.6322999999999999e-07,-0.0012075802308000045
1.6324e-07,-0.001204802362799999
1.6324999999999998e-07,-0.0012019669384000045
1.6326e-07,-0.0011990740948000045
1.6326999999999998e-07,-0.0011961239792000068
1.6328e-07,-0.0011931167200000049
1.6329e-07,-0.001190052473199999
1.6329999999999999e-07,-0.001186931372800005
1.6331e-07,-0.001183753574799999
1.6331999999999998e-07,-0.001180519234800005
1.6333e-07,-0.0011772284956000053
1.6333999999999998e-07,-0.001173881526000008
1.6335e-07,-0.0011704784772000054
1.6336e-07,-0.0011670195179999988
1.6336999999999999e-07,-0.0011635048068000056
1.6338e-07,-0.001159934522399999
1.6338999999999998e-07,-0.0011563088260000058
1.634e-07,-0.0011526278892000058
1.6340999999999998e-07,-0.0011488918992000087
1.6342e-07,-0.001145101024400006
1.6343e-07,-0.0011412554463999989
1.6343999999999999e-07,-0.0011373553552000062
1.6345e-07,-0.0011334009335999989
1.6345999999999998e-07,-0.0011293923688000063
1.6347e-07,-0.0011253298580000065
1.6347999999999998e-07,-0.0011212135868000097
1.6349e-07,-0.0011170437568000066
1.635e-07,-0.0011128205635999987
1.6350999999999999e-07,-0.001108544218800007
1.6352e-07,-0.0011042149135999987
1.6352999999999998e-07,-0.001099832864000007
1.6354e-07,-0.0010953982712000071
1.6354999999999998e-07,-0.0010909113540000105
1.6356e-07,-0.001086372328000007
1.6357e-07,-0.0010817814031999985
1.6357999999999999e-07,-0.0010771388040000075
1.6359e-07,-0.0010724447531999986
1.6359999999999998e-07,-0.0010676994708000076
1.6361e-07,-0.0010629031840000075
1.6361999999999998e-07,-0.0010580561228000112
1.6363e-07,-0.0010531585244000078
1.6364e-07,-0.0010482106143999983
1.6364999999999999e-07,-0.001043212627200008
1.6366e-07,-0.0010381648099999986
1.6366999999999998e-07,-0.001033067398400008
1.6368e-07,-0.0010279206440000081
1.6368999999999998e-07,-0.001022724778000012
1.637e-07,-0.0010174800636000084
1.6371e-07,-0.0010121867447999984
1.6371999999999999e-07,-0.0010068450732000085
1.6373e-07,-0.0010014553015999983
1.6373999999999998e-07,-0.0009960176922400087
1.6375e-07,-0.0009905325049200087
1.6375999999999998e-07,-0.0009850000009600129
1.6377e-07,-0.0009794204440800088
1.6378e-07,-0.0009737941004399982
1.6378999999999999e-07,-0.000968121239920009
1.638e-07,-0.0009624021320799982
1.6380999999999998e-07,-0.0009566370509600092
1.6382e-07,-0.0009508262725600093
1.6382999999999998e-07,-0.0009449700736000136
1.6384e-07,-0.0009390687332400094
1.6385e-07,-0.0009331225343599982
1.6385999999999999e-07,-0.0009271317609600095
1.6387e-07,-0.0009210966991999981
1.6387999999999998e-07,-0.0009150176368000097
1.6389e-07,-0.0009088948646400097
1.6389999999999998e-07,-0.0009027286747200144
1.6391e-07,-0.00089651936264001
1.6392e-07,-0.000890267223959998
1.6392999999999999e-07,-0.00088397255728001
1.6394e-07,-0.000877635664039998
1.6394999999999998e-07,-0.0008712568462400102
1.6396e-07,-0.0008648364094800102
1.6396999999999998e-07,-0.0008583746593200151
1.6398e-07,-0.0008518719058000103
1.6399e-07,-0.0008453284580399979
1.6399999999999999e-07,-0.0008387446298000104
1.6401e-07,-0.0008321207349199979
1.6401999999999998e-07,-0.0008254570900000106
1.6403e-07,-0.0008187540130400107
1.6403999999999998e-07,-0.0008120118249200157
1.6405e-07,-0.0008052308476400108
1.6406e-07,-0.0007984114039199978
1.6406999999999999e-07,-0.0007915538210800109
1.6408e-07,-0.0007846584259599978
1.6408999999999998e-07,-0.000777725548160011
1.641e-07,-0.0007707555179600111
1.6410999999999998e-07,-0.0007637486696800164
1.6412e-07,-0.0007567053371600113
1.6413e-07,-0.0007496258569999977
1.6413999999999999e-07,-0.0007425105679200113
1.6415e-07,-0.0007353598089199977
1.6415999999999998e-07,-0.0007281739226000114
1.6417e-07,-0.0007209532508000115
1.6417999999999998e-07,-0.000713698139560017
1.6419e-07,-0.0007064089354400116
1.642e-07,-0.0006990859865999977
1.6420999999999999e-07,-0.0006917296420400117
1.6422e-07,-0.0006843402536399976
1.6422999999999998e-07,-0.0006769181744000118
1.6424e-07,-0.0006694637594800119
1.6424999999999998e-07,-0.0006619773641600175
1.6426e-07,-0.000654459346320012
1.6427e-07,-0.0006469100649599976
1.6427999999999999e-07,-0.0006393298812400121
1.6429e-07,-0.0006317191564399976
1.6429999999999998e-07,-0.0006240782544400122
1.6431e-07,-0.0006164075402400121
1.6431999999999998e-07,-0.000608707380280018
1.6433e-07,-0.0006009781422800123
1.6434e-07,-0.0005932201963999975
1.6434999999999999e-07,-0.0005854339114800125
1.6436e-07,-0.0005776196605599976
1.6436999999999998e-07,-0.0005697778172000125
1.6438e-07,-0.0005619087558400125
1.6438999999999998e-07,-0.0005540128514800184
1.644e-07,-0.0005460904820000127
1.6441e-07,-0.0005381420256799975
1.6441999999999999e-07,-0.0005301678626800127
1.6443e-07,-0.0005221683732799975
1.6443999999999998e-07,-0.0005141439396400127
1.6445e-07,-0.0005060949447600129
1.6445999999999998e-07,-0.0004980217745200188
1.6447e-07,-0.0004899248130400129
1.6448e-07,-0.0004818044483599974
1.6448999999999999e-07,-0.00047366106760001294
1.645e-07,-0.0004654950596399974
1.6450999999999998e-07,-0.000457306814480013
1.6452e-07,-0.00044909672428001304
1.6452999999999998e-07,-0.0004408651806000192
1.6454e-07,-0.00043261257588001313
1.6455e-07,-0.0004243393059999974
1.6455999999999999e-07,-0.0004160457643600132
1.6457e-07,-0.0004077323487199974
1.6457999999999998e-07,-0.00039939945548001323
1.6459e-07,-0.00039104748180001324
1.6459999999999998e-07,-0.0003826768278400195
1.6461e-07,-0.0003742878938800133
1.6462e-07,-0.00036588107919999734
1.6462999999999999e-07,-0.0003574567864000134
1.6464e-07,-0.0003490154173199973
1.6464999999999998e-07,-0.0003405573758400134
1.6466e-07,-0.00033208306552001346
1.6466999999999998e-07,-0.0003235928915200198
1.6468e-07,-0.00031508725840001355
1.6469e-07,-0.0003065665737599973
1.6469999999999999e-07,-0.00029803124372001355
1.6471e-07,-0.00028948167687999727
1.6471999999999998e-07,-0.0002809182810800136
1.6473e-07,-0.0002723414647600136
1.6473999999999998e-07,-0.00026375163908002
1.6475e-07,-0.00025514921316001365
1.6476e-07,-0.00024653459787999727
1.6476999999999999e-07,-0.0002379082059600137
1.6478e-07,-0.00022927044823999726
1.6478999999999998e-07,-0.00022062173760001376
1.648e-07,-0.00021196248804001376
1.6480999999999998e-07,-0.0002032931121200202
1.6482e-07,-0.0001946140247200138
1.6483e-07,-0.00018592563967999724
1.6483999999999999e-07,-0.00017722837288001382
1.6485e-07,-0.00016852263915999722
1.6485999999999998e-07,-0.00015980885468001383
1.6487e-07,-0.00015108743572001383
1.6487999999999998e-07,-0.00014235879828002033
1.6489e-07,-0.00013362335980001387
1.649e-07,-0.00012488153755999722
1.6490999999999999e-07,-0.0001161337492800139
1.6492e-07,-0.00010738041295999722
1.6492999999999998e-07,-9.862194609601391e-05
1.6494e-07,-8.985876750001392e-05
1.6494999999999998e-07,-8.109129570802042e-05
1.6496e-07,-7.231994949601394e-05
1.6497e-07,-6.354514793599722e-05
1.6497999999999999e-07,-5.476731020001394e-05
1.6499e-07,-4.598685548799721e-05
1.6499999999999998e-07,-3.720420328801395e-05
1.6501e-07,-2.841977312801395e-05
1.6501999999999998e-07,-1.9633984580020466e-05
1.6503e-07,-1.0847257424013956e-05
1.6504e-07,-2.0600113559172083e-06
1.6504999999999999e-07,6.727333875906043e-06
1.6506e-07,1.551435854000279e-05
1.6506999999999998e-07,2.4300642851986044e-05
1.6508e-07,3.3085767079986044e-05
1.6508999999999998e-07,4.186931159597954e-05
1.651e-07,5.0650856871986056e-05
1.6511e-07,5.942998333600279e-05
1.6511999999999999e-07,6.820627167598607e-05
1.6513e-07,7.69793026200028e-05
1.6513999999999998e-07,8.574865715598607e-05
1.6515e-07,9.451391638398609e-05
1.6515999999999998e-07,0.0001032746614759796
1.6517e-07,0.0001120304742799861
1.6518e-07,0.00012078093632000278
1.6518999999999999e-07,0.00012952562867998613
1.652e-07,0.00013826413524000277
1.6520999999999998e-07,0.00014699603811998613
1.6522e-07,0.00015572091975998614
1.6522999999999998e-07,0.0001644383631599797
1.6524e-07,0.00017314795275998618
1.6525e-07,0.00018184927140000277
1.6525999999999999e-07,0.00019054190467998622
1.6527e-07,0.00019922543672000275
1.6527999999999998e-07,0.00020789945267998624
1.6529e-07,0.00021656353783998625
1.6529999999999998e-07,0.00022521727935997986
1.6531e-07,0.00023386026307998628
1.6532e-07,0.00024249207688000274
1.6532999999999999e-07,0.0002511123075999863
1.6534e-07,0.0002597205434000027
1.6534999999999998e-07,0.00026831637327998635
1.6536e-07,0.0002768993869599864
1.6536999999999998e-07,0.00028546917443998004
1.6538e-07,0.00029402532643998643
1.6539e-07,0.0003025674339600027
1.6539999999999999e-07,0.0003110950887199865
1.6541e-07,0.0003196078834400027
1.6541999999999998e-07,0.0003281054118399865
1.6543e-07,0.00033658726791998655
1.6543999999999998e-07,0.0003450530456799803
1.6545e-07,0.0003535023419999866
1.6546e-07,0.0003619347527200027
1.6546999999999999e-07,0.00037034987499998665
1.6548e-07,0.00037874730684000265
1.6548999999999998e-07,0.00038712664695998673
1.655e-07,0.0003954874957999867
1.6550999999999998e-07,0.00040382945291998057
1.6552e-07,0.0004121521209199868
1.6553e-07,0.00042045510092000263
1.6553999999999999e-07,0.0004287379972399869
1.6555e-07,0.0004370004144400026
1.6555999999999998e-07,0.0004452419572399869
1.6557e-07,0.00045346223207998697
1.6557999999999998e-07,0.0004616608466799809
1.6559e-07,0.000469837409039987
1.656e-07,0.0004779915278800026
1.6560999999999999e-07,0.00048612281507998714
1.6562e-07,0.0004942308814800026
1.6562999999999998e-07,0.0005023153392399872
1.6564e-07,0.0005103758035199872
1.6564999999999998e-07,0.0005184118881599813
1.6566e-07,0.0005264232097599873
1.6567e-07,0.0005344093848800026
1.6567999999999999e-07,0.0005423700331199874
1.6569e-07,0.0005503047740400025
1.6569999999999998e-07,0.0005582132280799874
1.6571e-07,0.0005660950176799874
1.6571999999999998e-07,0.0005739497665599816
1.6573e-07,0.0005817770994399876
1.6574e-07,0.0005895766420400024
1.6574999999999999e-07,0.0005973480217999876
1.6576e-07,0.0006050908681600025
1.6576999999999998e-07,0.0006128048103999878
1.6578e-07,0.0006204894803999878
1.6578999999999998e-07,0.0006281445111599821
1.658e-07,0.0006357695371199879
1.6581e-07,0.0006433641940000024
1.6581999999999999e-07,0.000650928119239988
1.6583e-07,0.0006584609508400024
1.6583999999999998e-07,0.000665962328959988
1.6585e-07,0.0006734318960399881
1.6585999999999998e-07,0.0006808692950799827
1.6587e-07,0.0006882741697999882
1.6588e-07,0.0006956461678000023
1.6588999999999999e-07,0.0007029849359199884
1.659e-07,0.0007102901244800023
1.6590999999999998e-07,0.0007175613840399884
1.6592e-07,0.0007247983667599885
1.6592999999999998e-07,0.0007320007277999833
1.6594e-07,0.0007391681231599886
1.6595e-07,0.0007463002095600023
1.6595999999999999e-07,0.0007533966468799887
1.6597e-07,0.0007604570968400022
1.6597999999999998e-07,0.0007674812207199888
1.6599e-07,0.0007744686838399889
1.6599999999999998e-07,0.0007814191524799838
1.6601e-07,0.0007883322940799891
1.6602e-07,0.0007952077788000022
1.6602999999999999e-07,0.0008020452783599892
1.6604e-07,0.0008088444654800022
1.6604999999999998e-07,0.0008156050160399893
1.6606e-07,0.0008223266070399893
1.6606999999999998e-07,0.0008290089169199845
1.6608e-07,0.0008356516268399895
1.6609e-07,0.0008422544195200021
1.6609999999999999e-07,0.0008488169793999896
1.6611e-07,0.000855338992920002
1.6611999999999998e-07,0.0008618201485199897
1.6613e-07,0.0008682601373599897
1.6613999999999998e-07,0.0008746586507199851
1.6615e-07,0.0008810153831999899
1.6616e-07,0.0008873300315200021
1.6616999999999999e-07,0.00089360229411999
1.6618e-07,0.0008998318714400019
1.6618999999999998e-07,0.0009060184651999903
1.662e-07,0.0009121617802799903
1.6620999999999998e-07,0.0009182615226799858
1.6622e-07,0.0009243174019999904
1.6623e-07,0.000930329128520002
1.6623999999999999e-07,0.0009362964151199906
1.6625e-07,0.0009422189765200019
1.6625999999999998e-07,0.0009480965298799906
1.6627e-07,0.0009539287946399908
1.6627999999999998e-07,0.0009597154922399865
1.6629e-07,0.0009654563461199909
1.663e-07,0.0009711510817200018
1.6630999999999999e-07,0.000976799427919991
1.6632e-07,0.0009824011140000019
1.6632999999999998e-07,0.0009879558718399913
1.6634e-07,0.0009934634373199912
1.6634999999999998e-07,0.0009989235459999873
1.6636e-07,0.0010043359371999913
1.6637e-07,0.0010097003584000016
1.6637999999999999e-07,0.0010150165451999916
1.6639e-07,0.0010202842492000018
1.6639999999999998e-07,0.0010255032087999917
1.6641e-07,0.0010306731899999918
1.6641999999999998e-07,0.001035798294999992
1.6643e-07,0.0010408657065999949
1.6644e-07,0.0010458872564000053
1.6644999999999999e-07,0.0010508588433999922
1.6646e-07,0.001055780231999995
1.6646999999999998e-07,0.0010606511955999923
1.6648e-07,0.0010654714885999952
1.6648999999999998e-07,0.0010702408831999924
1.665e-07,0.0010749591571999953
1.6651e-07,0.001079626080600005
1.6651999999999998e-07,0.0010842414299999928
1.6653e-07,0.0010888049965999955
1.6653999999999998e-07,0.0010933165469999928
1.6655e-07,0.0010977758711999954
1.6655999999999998e-07,0.001102182756999993
1.6657e-07,0.0011065369909999956
1.6658e-07,0.0011108383744000043
1.6658999999999998e-07,0.0011150866859999933
1.666e-07,0.0011192817357999958
1.6660999999999998e-07,0.0011234233271999936
1.6662e-07,0.001127511246799996
1.6662999999999998e-07,0.0011315453045999937
1.6664e-07,0.001135525312799996
1.6665e-07,0.0011394510848000041
1.6665999999999998e-07,0.001143322419399994
1.6667e-07,0.0011471391443999962
1.6667999999999998e-07,0.001150901075399994
1.6669e-07,0.0011546080211999963
1.6669999999999998e-07,0.0011582598173999943
1.6671e-07,0.0011618562861999964
1.6672e-07,0.0011653972576000037
1.6672999999999998e-07,0.0011688825593999944
1.6674e-07,0.0011723120203999966
1.6674999999999998e-07,0.0011756854895999948
1.6676e-07,0.0011790027901999968
1.6676999999999998e-07,0.001182263781199995
1.6678e-07,0.001185468289199997
1.6679e-07,0.0011886161686000033
1.6679999999999998e-07,0.0011917072783999953
1.6681e-07,0.001194741451799997
1.6681999999999998e-07,0.0011977185621999953
1.6683e-07,0.0012006384595999971
1.6683999999999998e-07,0.0012035010005999956
1.6685e-07,0.0012063060585999971
1.6686e-07,0.001209053488000003
1.6686999999999998e-07,0.0012117431609999958
1.6688e-07,0.0012143749553999972
1.6688999999999998e-07,0.001216948741199996
1.669e-07,0.0012194643927999976
1.6690999999999998e-07,0.0012219217957999962
1.6692e-07,0.0012243208267999977
1.6693e-07,0.0012266613792000025
1.6693999999999998e-07,0.0012289433295999965
1.6695e-07,0.0012311665779999978
1.6695999999999998e-07,0.0012333310199999967
1.6697e-07,0.001235436542199998
1.6697999999999998e-07,0.0012374830501999967
1.6699e-07,0.001239474949999997
1.67e-07,0.0012413991175000002
1.6700999999999998e-07,0.001243266344399997
1.6702e-07,0.0012450758392000005
1.6702999999999998e-07,0.0012468258663999973
1.6704e-07,0.0012485163315999973
1.6704999999999998e-07,0.0012501471563999963
1.6706e-07,0.0012517182635999975
1.6707e-07,0.0012532295804000004
1.6707999999999998e-07,0.0012546810295999977
1.6709e-07,0.0012560725456000005
1.6709999999999998e-07,0.001257404061199998
1.6711e-07,0.001258675513599998
1.6711999999999998e-07,0.0012598868355999972
1.6713e-07,0.0012610379787999983
1.6714e-07,0.0012621288888000003
1.6714999999999998e-07,0.0012631595055999983
1.6716e-07,0.0012641297836000003
1.6716999999999998e-07,0.0012650396755999986
1.6718e-07,0.0012658891387999987
1.6718999999999998e-07,0.0012666781259999982
1.672e-07,0.0012674066159999988
1.6721e-07,0.0012680745556000004
1.6721999999999998e-07,0.001268681925199999
1.6723e-07,0.001269228696
1.6723999999999998e-07,0.0012697148351999994
1.6725e-07,0.0012701403199999993
1.6725999999999998e-07,0.0012705051303999993
1.6727e-07,0.0012708092535999996
1.6728e-07,0.0012710526724000002
1.6728999999999998e-07,0.0012712353811999996
1.673e-07,0.0012713573584
1.6730999999999998e-07,0.0012714186027999999
1.6732e-07,0.0012714191172
1.6732999999999998e-07,0.0012713588944000002
1.6734e-07,0.0012712379460000003
1.6735e-07,0.0012710562704
1.6735999999999998e-07,0.0012708138792000003
1.6737e-07,0.0012705107779999998
1.6737999999999998e-07,0.0012701469956000007
1.6739e-07,0.0012697225360000007
1.6739999999999998e-07,0.0012692374180000012
1.6741e-07,0.001268691678800001
1.6742e-07,0.0012680853295999998
1.6742999999999998e-07,0.001267418413600001
1.6744e-07,0.0012666909475999998
1.6744999999999998e-07,0.0012659029748000013
1.6746e-07,0.0012650545336000015
1.6746999999999998e-07,0.0012641456684000022
1.6748e-07,0.0012631764076000015
1.6749e-07,0.0012621468143999995
1.6749999999999998e-07,0.0012610569256000018
1.6751e-07,0.0012599067971999997
1.6751999999999998e-07,0.001258696484800002
1.6753e-07,0.001257426052800002
1.6753999999999998e-07,0.0012560955496000031
1.6755e-07,0.0012547050440000023
1.6756e-07,0.0012532546087999996
1.6756999999999998e-07,0.0012517443068000025
1.6758e-07,0.0012501742051999995
1.6758999999999998e-07,0.0012485443884000026
1.676e-07,0.0012468549320000027
1.6760999999999998e-07,0.0012451059132000042
1.6762e-07,0.001243297419200003
1.6763e-07,0.0012414295327999995
1.6763999999999998e-07,0.0012395023412000031
1.6765e-07,0.0012375159415999994
1.6765999999999998e-07,0.0012354704340000033
1.6767e-07,0.0012333659112000034
1.6767999999999998e-07,0.001231202463200005
1.6769e-07,0.0012289802088000035
1.677e-07,0.0012266992491999993
1.6770999999999998e-07,0.0012243596888000037
1.6772e-07,0.0012219616375999992
1.6772999999999998e-07,0.001219505220000004
1.6774e-07,0.001216990551600004
1.6774999999999998e-07,0.001214417749600006
1.6776e-07,0.0012117869340000041
1.6777e-07,0.001209098231999999
1.6777999999999998e-07,0.0012063517736000044
1.6779e-07,0.0012035476887999991
1.6779999999999998e-07,0.0012006861148000046
1.6781e-07,0.0011977671844000046
1.6781999999999998e-07,0.001194791034800007
1.6783e-07,0.0011917578204000048
1.6784e-07,0.001188667672399999
1.6784999999999998e-07,0.001185520739600005
1.6786e-07,0.0011823171819999988
1.6786999999999998e-07,0.001179057145200005
1.6788e-07,0.0011757407908000053
1.6788999999999998e-07,0.001172368267200008
1.679e-07,0.0011689397432000054
1.6791e-07,0.001165455377199999
1.6791999999999998e-07,0.0011619153408000057
1.6793e-07,0.0011583198067999989
1.6793999999999998e-07,0.0011546689380000058
1.6795e-07,0.001150962916000006
1.6795999999999998e-07,0.001147201909200009
1.6797e-07,0.0011433860992000062
1.6798e-07,0.0011395156759999986
1.6798999999999998e-07,0.0011355908224000063
1.68e-07,0.0011316117183999988
1.6800999999999998e-07,0.0011275785584000065
1.6802e-07,0.0011234915424000065
1.6802999999999998e-07,0.0011193508560000097
1.6804e-07,0.0011151566936000066
1.6805e-07,0.0011109092695999986
1.6805999999999998e-07,0.0011066087752000069
1.6807e-07,0.0011022554191999986
1.6807999999999998e-07,0.001097849414400007
1.6809e-07,0.0010933909636000072
1.6809999999999998e-07,0.0010888802812000105
1.6811e-07,0.0010843175872000074
1.6812e-07,0.0010797030943999987
1.6812999999999998e-07,0.0010750370272000075
1.6814e-07,0.0010703196083999985
1.6814999999999998e-07,0.0010655510580000077
1.6816e-07,0.0010607316104000078
1.6817e-07,0.0010558614983999985
1.6818e-07,0.0010509409448000078
1.6819e-07,0.0010459701839999984
1.6819999999999998e-07,0.0010409494632000079
1.6821e-07,0.0010358790179999984
1.6821999999999998e-07,0.0010307590928000081
1.6823e-07,0.0010255899304000083
1.6824e-07,0.0010203717707999984
1.6825e-07,0.0010151048684000083
1.6826e-07,0.0010097894831999983
1.6826999999999998e-07,0.0010044258608000085
1.6828e-07,0.0009990142541599983
1.6828999999999998e-07,0.0009935549277600088
1.683e-07,0.000988048140680009
1.6831e-07,0.0009824941561199982
1.6832e-07,0.000976893238640009
1.6833e-07,0.0009712456565599982
1.6833999999999998e-07,0.0009655516798800091
1.6835e-07,0.0009598115800399982
1.6835999999999998e-07,0.0009540256312000092
1.6837e-07,0.0009481941098000092
1.6838e-07,0.0009423172942799981
1.6839e-07,0.0009363954658000095
1.684e-07,0.0009304289070799981
1.6840999999999998e-07,0.0009244179025600096
1.6842e-07,0.0009183627401199981
1.6842999999999998e-07,0.0009122637087600097
1.6844e-07,0.0009061210996400098
1.6845e-07,0.0008999352061999981
1.6846e-07,0.0008937063246000099
1.6847e-07,0.000887434751839998
1.6847999999999998e-07,0.0008811207870800101
1.6849e-07,0.000874764732479998
1.6849999999999998e-07,0.0008683668917600101
1.6851e-07,0.0008619275703600103
1.6852e-07,0.0008554470757199979
1.6853e-07,0.0008489257172800104
1.6854e-07,0.000842363806479998
1.6854999999999998e-07,0.0008357616574800105
1.6856e-07,0.000829119585279998
1.6856999999999998e-07,0.0008224379070400107
1.6858e-07,0.0008157169422000107
1.6859e-07,0.0008089570114799978
1.686e-07,0.0008021584380400108
1.6861e-07,0.0007953215465999979
1.6861999999999998e-07,0.0007884466636000109
1.6863e-07,0.0007815341174799978
1.6863999999999998e-07,0.0007745842379600111
1.6865e-07,0.0007675973579200111
1.6866e-07,0.0007605738113599977
1.6867e-07,0.0007535139330000112
1.6868e-07,0.0007464180592799978
1.6868999999999998e-07,0.0007392865308000114
1.687e-07,0.0007321196873999978
1.6870999999999998e-07,0.0007249178716800114
1.6872e-07,0.0007176814276400115
1.6873e-07,0.0007104107007199976
1.6874e-07,0.0007031060383600116
1.6875e-07,0.0006957677892799976
1.6875999999999998e-07,0.0006883963046400118
1.6877e-07,0.0006809919364399976
1.6877999999999998e-07,0.0006735550374000117
1.6879e-07,0.0006660859634000119
1.688e-07,0.0006585850714399976
1.6881e-07,0.000651052719960012
1.6882e-07,0.0006434892686799975
1.6882999999999998e-07,0.0006358950783200121
1.6884e-07,0.0006282705120399975
1.6884999999999998e-07,0.0006206159338400122
1.6886e-07,0.0006129317098800122
1.6887e-07,0.0006052182064399975
1.6888e-07,0.0005974757931200124
1.6889e-07,0.0005897048387599975
1.6889999999999998e-07,0.0005819057149600124
1.6891e-07,0.0005740787939999976
1.6891999999999998e-07,0.0005662244500400126
1.6893e-07,0.0005583430580800126
1.6894e-07,0.0005504349945599975
1.6895e-07,0.0005425006379200126
1.6896e-07,0.0005345403664399975
1.6896999999999998e-07,0.0005265545602800127
1.6898e-07,0.0005185436011599974
1.6898999999999998e-07,0.0005105078725200128
1.69e-07,0.0005024477569200128
1.6901e-07,0.0004943636399599974
1.6902e-07,0.0004862559079200129
1.6903e-07,0.00047812494751999743
1.6903999999999998e-07,0.000469971147920013
1.6905e-07,0.0004617948983999974
1.6905999999999998e-07,0.000453596589400013
1.6907e-07,0.00044537661264001303
1.6908e-07,0.0004371353601199974
1.6909e-07,0.0004288732267200131
1.691e-07,0.0004205906062799974
1.6910999999999998e-07,0.00041228789396001317
1.6912e-07,0.0004039654879199973
1.6912999999999998e-07,0.0003956237842800132
1.6914e-07,0.00038726318236001326
1.6915e-07,0.0003788840817199973
1.6916e-07,0.00037048688136001335
1.6917e-07,0.00036207198315999737
1.6917999999999998e-07,0.0003536397894000134
1.6919e-07,0.00034519070279999734
1.6919999999999998e-07,0.00033672512636001345
1.6921e-07,0.0003282434652400135
1.6922e-07,0.0003197461239999973
1.6923e-07,0.0003112335088000135
1.6924e-07,0.0003027060259199973
1.6924999999999998e-07,0.00029416408280001356
1.6926e-07,0.0002856080881599973
1.6926999999999998e-07,0.00027703845028001365
1.6928e-07,0.0002684555778800136
1.6929e-07,0.00025985988211999725
1.693e-07,0.00025125177284001363
1.6931e-07,0.00024263166119999725
